JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompteAuxNum|CompteAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|MontantDevise|Idevise
BQ|Banque|EC000144|20250515|411002|Clients - BioTech SA|BIOT01|BioTech SA|BQ000029|20250515|Encaissement BioTech SA - FA000011|0,00|19440,00|AA012|20250515|20250515||
BQ|Banque|EC000145|20250518|512000|Banque Société Générale|||BQ000030|20250518|Encaissement GreenEnergy - FA000012|13800,00|0,00|AA013|20250518|20250518||
BQ|Banque|EC000145|20250518|411005|Clients - GreenEnergy|GREEN01|GreenEnergy|BQ000030|20250518|Encaissement GreenEnergy - FA000012|0,00|13800,00|AA013|20250518|20250518||
BQ|Banque|EC000146|20250521|512000|Banque Société Générale|||BQ000031|20250521|Encaissement ACME Corp - FA000013|3840,00|0,00|AA014|20250521|20250521||
BQ|Banque|EC000146|20250521|411001|Clients - ACME Corp|ACME01|ACME Corp|BQ000031|20250521|Encaissement ACME Corp - FA000013|0,00|3840,00|AA014|20250521|20250521||
BQ|Banque|EC000147|20250615|512000|Banque Société Générale|||BQ000032|20250615|Encaissement ACME Corp - FA000014|23760,00|0,00|AA015|20250615|20250615||
BQ|Banque|EC000147|20250615|411001|Clients - ACME Corp|ACME01|ACME Corp|BQ000032|20250615|Encaissement ACME Corp - FA000014|0,00|23760,00|AA015|20250615|20250615||
BQ|Banque|EC000148|20250618|512000|Banque Société Générale|||BQ000033|20250618|Encaissement MétalPro - FA000015|17040,00|0,00|AA016|20250618|20250618||
BQ|Banque|EC000148|20250618|411003|Clients - MétalPro|META01|MétalPro|BQ000033|20250618|Encaissement MétalPro - FA000015|0,00|17040,00|AA016|20250618|20250618||
BQ|Banque|EC000149|20250621|512000|Banque Société Générale|||BQ000034|20250621|Encaissement DataFlow - FA000016|11520,00|0,00|AA017|20250621|20250621||
BQ|Banque|EC000149|20250621|411004|Clients - DataFlow|DATA01|DataFlow|BQ000034|20250621|Encaissement DataFlow - FA000016|0,00|11520,00|AA017|20250621|20250621||
BQ|Banque|EC000150|20250715|512000|Banque Société Générale|||BQ000035|20250715|Encaissement BioTech SA - FA000017|16200,00|0,00|AA018|20250715|20250715||
BQ|Banque|EC000150|20250715|411002|Clients - BioTech SA|BIOT01|BioTech SA|BQ000035|20250715|Encaissement BioTech SA - FA000017|0,00|16200,00|AA018|20250715|20250715||
BQ|Banque|EC000151|20250718|512000|Banque Société Générale|||BQ000036|20250718|Encaissement GreenEnergy - FA000018|10680,00|0,00|AA019|20250718|20250718||
BQ|Banque|EC000151|20250718|411005|Clients - GreenEnergy|GREEN01|GreenEnergy|BQ000036|20250718|Encaissement GreenEnergy - FA000018|0,00|10680,00|AA019|20250718|20250718||
BQ|Banque|EC000152|20250721|512000|Banque Société Générale|||BQ000037|20250721|Encaissement ACME Corp - FA000019|8640,00|0,00|AA020|20250721|20250721||
BQ|Banque|EC000152|20250721|411001|Clients - ACME Corp|ACME01|ACME Corp|BQ000037|20250721|Encaissement ACME Corp - FA000019|0,00|8640,00|AA020|20250721|20250721||
BQ|Banque|EC000153|20250724|512000|Banque Société Générale|||BQ000038|20250724|Encaissement DataFlow - FA000020|2880,00|0,00|AA021|20250724|20250724||
BQ|Banque|EC000153|20250724|411004|Clients - DataFlow|DATA01|DataFlow|BQ000038|20250724|Encaissement DataFlow - FA000020|0,00|2880,00|AA021|20250724|20250724||
BQ|Banque|EC000154|20250815|512000|Banque Société Générale|||BQ000039|20250815|Encaissement ACME Corp - FA000021|15000,00|0,00|AA022|20250815|20250815||
BQ|Banque|EC000154|20250815|411001|Clients - ACME Corp|ACME01|ACME Corp|BQ000039|20250815|Encaissement ACME Corp - FA000021|0,00|15000,00|AA022|20250815|20250815||
BQ|Banque|EC000155|20250818|512000|Banque Société Générale|||BQ000040|20250818|Encaissement BioTech SA - FA000022|10560,00|0,00|AA023|20250818|20250818||
BQ|Banque|EC000155|20250818|411002|Clients - BioTech SA|BIOT01|BioTech SA|BQ000040|20250818|Encaissement BioTech SA - FA000022|0,00|10560,00|AA023|20250818|20250818||
BQ|Banque|EC000156|20250915|512000|Banque Société Générale|||BQ000041|20250915|Encaissement MétalPro - FA000023|12240,00|0,00|AA024|20250915|20250915||
BQ|Banque|EC000156|20250915|411003|Clients - MétalPro|META01|MétalPro|BQ000041|20250915|Encaissement MétalPro - FA000023|0,00|12240,00|AA024|20250915|20250915||
BQ|Banque|EC000157|20250918|512000|Banque Société Générale|||BQ000042|20250918|Encaissement GreenEnergy - FA000024|5400,00|0,00|AA025|20250918|20250918||
BQ|Banque|EC000157|20250918|411005|Clients - GreenEnergy|GREEN01|GreenEnergy|BQ000042|20250918|Encaissement GreenEnergy - FA000024|0,00|5400,00|AA025|20250918|20250918||
BQ|Banque|EC000158|20250921|512000|Banque Société Générale|||BQ000043|20250921|Encaissement DataFlow - FA000025|9360,00|0,00|AA026|20250921|20250921||
BQ|Banque|EC000158|20250921|411004|Clients - DataFlow|DATA01|DataFlow|BQ000043|20250921|Encaissement DataFlow - FA000025|0,00|9360,00|AA026|20250921|20250921||
BQ|Banque|EC000159|20251015|512000|Banque Société Générale|||BQ000044|20251015|Encaissement ACME Corp - FA000026|25200,00|0,00|AA027|20251015|20251015||
BQ|Banque|EC000159|20251015|411001|Clients - ACME Corp|ACME01|ACME Corp|BQ000044|20251015|Encaissement ACME Corp - FA000026|0,00|25200,00|AA027|20251015|20251015||
BQ|Banque|EC000160|20251018|512000|Banque Société Générale|||BQ000045|20251018|Encaissement BioTech SA - FA000027|17760,00|0,00|AA028|20251018|20251018||
BQ|Banque|EC000160|20251018|411002|Clients - BioTech SA|BIOT01|BioTech SA|BQ000045|20251018|Encaissement BioTech SA - FA000027|0,00|17760,00|AA028|20251018|20251018||
BQ|Banque|EC000161|20251021|512000|Banque Société Générale|||BQ000046|20251021|Encaissement MétalPro - FA000028|7560,00|0,00|AA029|20251021|20251021||
BQ|Banque|EC000161|20251021|411003|Clients - MétalPro|META01|MétalPro|BQ000046|20251021|Encaissement MétalPro - FA000028|0,00|7560,00|AA029|20251021|20251021||
BQ|Banque|EC000162|20251010|411001|Clients - ACME Corp|ACME01|ACME Corp|BQ000047|20251010|Remboursement avoir AV000002|3840,00|0,00|AA030|20251010|20251010||
BQ|Banque|EC000162|20251010|512000|Banque Société Générale|||BQ000047|20251010|Remboursement avoir AV000002|0,00|3840,00|AA030|20251010|20251010||
BQ|Banque|EC000163|20251115|512000|Banque Société Générale|||BQ000048|20251115|Encaissement DataFlow - FA000029|22320,00|0,00|AA031|20251115|20251115||
BQ|Banque|EC000163|20251115|411004|Clients - DataFlow|DATA01|DataFlow|BQ000048|20251115|Encaissement DataFlow - FA000029|0,00|22320,00|AA031|20251115|20251115||
BQ|Banque|EC000164|20251118|512000|Banque Société Générale|||BQ000049|20251118|Encaissement GreenEnergy - FA000030|15840,00|0,00|AA032|20251118|20251118||
BQ|Banque|EC000164|20251118|411005|Clients - GreenEnergy|GREEN01|GreenEnergy|BQ000049|20251118|Encaissement GreenEnergy - FA000030|0,00|15840,00|AA032|20251118|20251118||
BQ|Banque|EC000165|20251121|512000|Banque Société Générale|||BQ000050|20251121|Encaissement ACME Corp - FA000031|10200,00|0,00|AA033|20251121|20251121||
BQ|Banque|EC000165|20251121|411001|Clients - ACME Corp|ACME01|ACME Corp|BQ000050|20251121|Encaissement ACME Corp - FA000031|0,00|10200,00|AA033|20251121|20251121||
BQ|Banque|EC000166|20251124|512000|Banque Société Générale|||BQ000051|20251124|Encaissement BioTech SA - FA000032|2280,00|0,00|AA034|20251124|20251124||
BQ|Banque|EC000166|20251124|411002|Clients - BioTech SA|BIOT01|BioTech SA|BQ000051|20251124|Encaissement BioTech SA - FA000032|0,00|2280,00|AA034|20251124|20251124||
BQ|Banque|EC000167|20251215|512000|Banque Société Générale|||BQ000052|20251215|Encaissement ACME Corp - FA000033|34200,00|0,00|AA035|20251215|20251215||
BQ|Banque|EC000167|20251215|411001|Clients - ACME Corp|ACME01|ACME Corp|BQ000052|20251215|Encaissement ACME Corp - FA000033|0,00|34200,00|AA035|20251215|20251215||
BQ|Banque|EC000168|20251218|512000|Banque Société Générale|||BQ000053|20251218|Encaissement MétalPro - FA000034|20160,00|0,00|AA036|20251218|20251218||
BQ|Banque|EC000168|20251218|411003|Clients - MétalPro|META01|MétalPro|BQ000053|20251218|Encaissement MétalPro - FA000034|0,00|20160,00|AA036|20251218|20251218||
BQ|Banque|EC000169|20251221|512000|Banque Société Générale|||BQ000054|20251221|Encaissement BioTech SA - FA000035|13440,00|0,00|AA037|20251221|20251221||
BQ|Banque|EC000169|20251221|411002|Clients - BioTech SA|BIOT01|BioTech SA|BQ000054|20251221|Encaissement BioTech SA - FA000035|0,00|13440,00|AA037|20251221|20251221||
BQ|Banque|EC000170|20251224|512000|Banque Société Générale|||BQ000055|20251224|Encaissement GreenEnergy - FA000036|11400,00|0,00|AA038|20251224|20251224||
BQ|Banque|EC000170|20251224|411005|Clients - GreenEnergy|GREEN01|GreenEnergy|BQ000055|20251224|Encaissement GreenEnergy - FA000036|0,00|11400,00|AA038|20251224|20251224||
BQ|Banque|EC000171|20251228|512000|Banque Société Générale|||BQ000056|20251228|Encaissement ACME Corp - FA000037|28800,00|0,00|AA039|20251228|20251228||
BQ|Banque|EC000171|20251228|411001|Clients - ACME Corp|ACME01|ACME Corp|BQ000056|20251228|Encaissement ACME Corp - FA000037|0,00|28800,00|AA039|20251228|20251228||
BQ|Banque|EC000172|20251228|512000|Banque Société Générale|||BQ000057|20251228|Encaissement DataFlow - FA000038|23400,00|0,00|AA040|20251228|20251228||
BQ|Banque|EC000172|20251228|411004|Clients - DataFlow|DATA01|DataFlow|BQ000057|20251228|Encaissement DataFlow - FA000038|0,00|23400,00|AA040|20251228|20251228||
BQ|Banque|EC000173|20251228|512000|Banque Société Générale|||BQ000058|20251228|Encaissement BioTech SA - FA000039|18960,00|0,00|AA041|20251228|20251228||
BQ|Banque|EC000173|20251228|411002|Clients - BioTech SA|BIOT01|BioTech SA|BQ000058|20251228|Encaissement BioTech SA - FA000039|0,00|18960,00|AA041|20251228|20251228||
BQ|Banque|EC000174|20251228|512000|Banque Société Générale|||BQ000059|20251228|Encaissement GreenEnergy - FA000040|14880,00|0,00|AA042|20251228|20251228||
BQ|Banque|EC000174|20251228|411005|Clients - GreenEnergy|GREEN01|GreenEnergy|BQ000059|20251228|Encaissement GreenEnergy - FA000040|0,00|14880,00|AA042|20251228|20251228||
BQ|Banque|EC000175|20250122|401001|Fournisseurs - Informatique+|INFO01|Informatique+|BQ000060|20250122|Règlement Informatique+ - FA000041|14160,00|0,00|AA043|20250122|20250122||
BQ|Banque|EC000175|20250122|512000|Banque Société Générale|||BQ000060|20250122|Règlement Informatique+ - FA000041|0,00|14160,00|AA043|20250122|20250122||
BQ|Banque|EC000176|20250122|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|BQ000061|20250122|Règlement BureauPlus - FA000042|996,00|0,00|AA044|20250122|20250122||
BQ|Banque|EC000176|20250122|512000|Banque Société Générale|||BQ000061|20250122|Règlement BureauPlus - FA000042|0,00|996,00|AA044|20250122|20250122||
BQ|Banque|EC000177|20250122|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|BQ000062|20250122|Règlement LogiServ - FA000043|4380,00|0,00|AA045|20250122|20250122||
BQ|Banque|EC000177|20250122|512000|Banque Société Générale|||BQ000062|20250122|Règlement LogiServ - FA000043|0,00|4380,00|AA045|20250122|20250122||
BQ|Banque|EC000178|20250122|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|BQ000063|20250122|Règlement AssurTech - FA000044|4656,00|0,00|AA046|20250122|20250122||
BQ|Banque|EC000178|20250122|512000|Banque Société Générale|||BQ000063|20250122|Règlement AssurTech - FA000044|0,00|4656,00|AA046|20250122|20250122||
BQ|Banque|EC000179|20250122|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|BQ000064|20250122|Règlement TélécomPro - FA000045|4308,00|0,00|AA047|20250122|20250122||
BQ|Banque|EC000179|20250122|512000|Banque Société Générale|||BQ000064|20250122|Règlement TélécomPro - FA000045|0,00|4308,00|AA047|20250122|20250122||
BQ|Banque|EC000180|20250222|401001|Fournisseurs - Informatique+|INFO01|Informatique+|BQ000065|20250222|Règlement Informatique+ - FA000046|9360,00|0,00|AA048|20250222|20250222||
BQ|Banque|EC000180|20250222|512000|Banque Société Générale|||BQ000065|20250222|Règlement Informatique+ - FA000046|0,00|9360,00|AA048|20250222|20250222||
BQ|Banque|EC000181|20250222|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|BQ000066|20250222|Règlement BureauPlus - FA000047|876,00|0,00|AA049|20250222|20250222||
BQ|Banque|EC000181|20250222|512000|Banque Société Générale|||BQ000066|20250222|Règlement BureauPlus - FA000047|0,00|876,00|AA049|20250222|20250222||
BQ|Banque|EC000182|20250222|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|BQ000067|20250222|Règlement LogiServ - FA000048|3900,00|0,00|AA050|20250222|20250222||
BQ|Banque|EC000182|20250222|512000|Banque Société Générale|||BQ000067|20250222|Règlement LogiServ - FA000048|0,00|3900,00|AA050|20250222|20250222||
BQ|Banque|EC000183|20250222|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|BQ000068|20250222|Règlement AssurTech - FA000049|4656,00|0,00|AA051|20250222|20250222||
BQ|Banque|EC000183|20250222|512000|Banque Société Générale|||BQ000068|20250222|Règlement AssurTech - FA000049|0,00|4656,00|AA051|20250222|20250222||
BQ|Banque|EC000184|20250222|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|BQ000069|20250222|Règlement TélécomPro - FA000050|4668,00|0,00|AA052|20250222|20250222||
BQ|Banque|EC000184|20250222|512000|Banque Société Générale|||BQ000069|20250222|Règlement TélécomPro - FA000050|0,00|4668,00|AA052|20250222|20250222||
BQ|Banque|EC000185|20250322|401001|Fournisseurs - Informatique+|INFO01|Informatique+|BQ000070|20250322|Règlement Informatique+ - FA000051|22560,00|0,00|AA053|20250322|20250322||
BQ|Banque|EC000185|20250322|512000|Banque Société Générale|||BQ000070|20250322|Règlement Informatique+ - FA000051|0,00|22560,00|AA053|20250322|20250322||
BQ|Banque|EC000186|20250322|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|BQ000071|20250322|Règlement BureauPlus - FA000052|888,00|0,00|AA054|20250322|20250322||
BQ|Banque|EC000186|20250322|512000|Banque Société Générale|||BQ000071|20250322|Règlement BureauPlus - FA000052|0,00|888,00|AA054|20250322|20250322||
BQ|Banque|EC000187|20250322|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|BQ000072|20250322|Règlement LogiServ - FA000053|5724,00|0,00|AA055|20250322|20250322||
BQ|Banque|EC000187|20250322|512000|Banque Société Générale|||BQ000072|20250322|Règlement LogiServ - FA000053|0,00|5724,00|AA055|20250322|20250322||
BQ|Banque|EC000188|20250322|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|BQ000073|20250322|Règlement AssurTech - FA000054|7656,00|0,00|AA056|20250322|20250322||
BQ|Banque|EC000188|20250322|512000|Banque Société Générale|||BQ000073|20250322|Règlement AssurTech - FA000054|0,00|7656,00|AA056|20250322|20250322||
BQ|Banque|EC000189|20250322|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|BQ000074|20250322|Règlement TélécomPro - FA000055|5028,00|0,00|AA057|20250322|20250322||
BQ|Banque|EC000189|20250322|512000|Banque Société Générale|||BQ000074|20250322|Règlement TélécomPro - FA000055|0,00|5028,00|AA057|20250322|20250322||
BQ|Banque|EC000190|20250422|401001|Fournisseurs - Informatique+|INFO01|Informatique+|BQ000075|20250422|Règlement Informatique+ - FA000056|3120,00|0,00|AA058|20250422|20250422||
BQ|Banque|EC000190|20250422|512000|Banque Société Générale|||BQ000075|20250422|Règlement Informatique+ - FA000056|0,00|3120,00|AA058|20250422|20250422||
BQ|Banque|EC000191|20250422|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|BQ000076|20250422|Règlement BureauPlus - FA000057|756,00|0,00|AA059|20250422|20250422||
BQ|Banque|EC000191|20250422|512000|Banque Société Générale|||BQ000076|20250422|Règlement BureauPlus - FA000057|0,00|756,00|AA059|20250422|20250422||
BQ|Banque|EC000192|20250422|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|BQ000077|20250422|Règlement LogiServ - FA000058|3660,00|0,00|AA060|20250422|20250422||
BQ|Banque|EC000192|20250422|512000|Banque Société Générale|||BQ000077|20250422|Règlement LogiServ - FA000058|0,00|3660,00|AA060|20250422|20250422||
BQ|Banque|EC000193|20250422|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|BQ000078|20250422|Règlement AssurTech - FA000059|4656,00|0,00|AA061|20250422|20250422||
BQ|Banque|EC000193|20250422|512000|Banque Société Générale|||BQ000078|20250422|Règlement AssurTech - FA000059|0,00|4656,00|AA061|20250422|20250422||
BQ|Banque|EC000194|20250422|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|BQ000079|20250422|Règlement TélécomPro - FA000060|3228,00|0,00|AA062|20250422|20250422||
BQ|Banque|EC000194|20250422|512000|Banque Société Générale|||BQ000079|20250422|Règlement TélécomPro - FA000060|0,00|3228,00|AA062|20250422|20250422||
BQ|Banque|EC000195|20250522|401001|Fournisseurs - Informatique+|INFO01|Informatique+|BQ000080|20250522|Règlement Informatique+ - FA000061|16800,00|0,00|AA063|20250522|20250522||
BQ|Banque|EC000195|20250522|512000|Banque Société Générale|||BQ000080|20250522|Règlement Informatique+ - FA000061|0,00|16800,00|AA063|20250522|20250522||
BQ|Banque|EC000196|20250522|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|BQ000081|20250522|Règlement BureauPlus - FA000062|876,00|0,00|AA064|20250522|20250522||
BQ|Banque|EC000196|20250522|512000|Banque Société Générale|||BQ000081|20250522|Règlement BureauPlus - FA000062|0,00|876,00|AA064|20250522|20250522||
BQ|Banque|EC000197|20250522|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|BQ000082|20250522|Règlement LogiServ - FA000063|4260,00|0,00|AA065|20250522|20250522||
BQ|Banque|EC000197|20250522|512000|Banque Société Générale|||BQ000082|20250522|Règlement LogiServ - FA000063|0,00|4260,00|AA065|20250522|20250522||
BQ|Banque|EC000198|20250522|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|BQ000083|20250522|Règlement AssurTech - FA000064|4656,00|0,00|AA066|20250522|20250522||
BQ|Banque|EC000198|20250522|512000|Banque Société Générale|||BQ000083|20250522|Règlement AssurTech - FA000064|0,00|4656,00|AA066|20250522|20250522||
BQ|Banque|EC000199|20250522|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|BQ000084|20250522|Règlement TélécomPro - FA000065|6588,00|0,00|AA067|20250522|20250522||
BQ|Banque|EC000199|20250522|512000|Banque Société Générale|||BQ000084|20250522|Règlement TélécomPro - FA000065|0,00|6588,00|AA067|20250522|20250522||
BQ|Banque|EC000200|20250622|401001|Fournisseurs - Informatique+|INFO01|Informatique+|BQ000085|20250622|Règlement Informatique+ - FA000066|8640,00|0,00|AA068|20250622|20250622||
BQ|Banque|EC000200|20250622|512000|Banque Société Générale|||BQ000085|20250622|Règlement Informatique+ - FA000066|0,00|8640,00|AA068|20250622|20250622||
BQ|Banque|EC000201|20250622|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|BQ000086|20250622|Règlement BureauPlus - FA000067|684,00|0,00|AA069|20250622|20250622||
BQ|Banque|EC000201|20250622|512000|Banque Société Générale|||BQ000086|20250622|Règlement BureauPlus - FA000067|0,00|684,00|AA069|20250622|20250622||
BQ|Banque|EC000202|20250622|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|BQ000087|20250622|Règlement LogiServ - FA000068|4956,00|0,00|AA070|20250622|20250622||
BQ|Banque|EC000202|20250622|512000|Banque Société Générale|||BQ000087|20250622|Règlement LogiServ - FA000068|0,00|4956,00|AA070|20250622|20250622||
BQ|Banque|EC000203|20250622|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|BQ000088|20250622|Règlement AssurTech - FA000069|7536,00|0,00|AA071|20250622|20250622||
BQ|Banque|EC000203|20250622|512000|Banque Société Générale|||BQ000088|20250622|Règlement AssurTech - FA000069|0,00|7536,00|AA071|20250622|20250622||
BQ|Banque|EC000204|20250622|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|BQ000089|20250622|Règlement TélécomPro - FA000070|3588,00|0,00|AA072|20250622|20250622||
BQ|Banque|EC000204|20250622|512000|Banque Société Générale|||BQ000089|20250622|Règlement TélécomPro - FA000070|0,00|3588,00|AA072|20250622|20250622||
BQ|Banque|EC000205|20250722|401001|Fournisseurs - Informatique+|INFO01|Informatique+|BQ000090|20250722|Règlement Informatique+ - FA000071|2160,00|0,00|AA073|20250722|20250722||
BQ|Banque|EC000205|20250722|512000|Banque Société Générale|||BQ000090|20250722|Règlement Informatique+ - FA000071|0,00|2160,00|AA073|20250722|20250722||
BQ|Banque|EC000206|20250722|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|BQ000091|20250722|Règlement BureauPlus - FA000072|696,00|0,00|AA074|20250722|20250722||
BQ|Banque|EC000206|20250722|512000|Banque Société Générale|||BQ000091|20250722|Règlement BureauPlus - FA000072|0,00|696,00|AA074|20250722|20250722||
BQ|Banque|EC000207|20250722|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|BQ000092|20250722|Règlement LogiServ - FA000073|2940,00|0,00|AA075|20250722|20250722||
BQ|Banque|EC000207|20250722|512000|Banque Société Générale|||BQ000092|20250722|Règlement LogiServ - FA000073|0,00|2940,00|AA075|20250722|20250722||
BQ|Banque|EC000208|20250722|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|BQ000093|20250722|Règlement AssurTech - FA000074|4656,00|0,00|AA076|20250722|20250722||
BQ|Banque|EC000208|20250722|512000|Banque Société Générale|||BQ000093|20250722|Règlement AssurTech - FA000074|0,00|4656,00|AA076|20250722|20250722||
BQ|Banque|EC000209|20250722|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|BQ000094|20250722|Règlement TélécomPro - FA000075|2868,00|0,00|AA077|20250722|20250722||
BQ|Banque|EC000209|20250722|512000|Banque Société Générale|||BQ000094|20250722|Règlement TélécomPro - FA000075|0,00|2868,00|AA077|20250722|20250722||
BQ|Banque|EC000210|20250822|401001|Fournisseurs - Informatique+|INFO01|Informatique+|BQ000095|20250822|Règlement Informatique+ - FA000076|13200,00|0,00|AA078|20250822|20250822||
BQ|Banque|EC000210|20250822|512000|Banque Société Générale|||BQ000095|20250822|Règlement Informatique+ - FA000076|0,00|13200,00|AA078|20250822|20250822||
BQ|Banque|EC000211|20250822|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|BQ000096|20250822|Règlement BureauPlus - FA000077|768,00|0,00|AA079|20250822|20250822||
BQ|Banque|EC000211|20250822|512000|Banque Société Générale|||BQ000096|20250822|Règlement BureauPlus - FA000077|0,00|768,00|AA079|20250822|20250822||
BQ|Banque|EC000212|20250822|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|BQ000097|20250822|Règlement LogiServ - FA000078|3420,00|0,00|AA080|20250822|20250822||
BQ|Banque|EC000212|20250822|512000|Banque Société Générale|||BQ000097|20250822|Règlement LogiServ - FA000078|0,00|3420,00|AA080|20250822|20250822||
BQ|Banque|EC000213|20250822|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|BQ000098|20250822|Règlement AssurTech - FA000079|4656,00|0,00|AA081|20250822|20250822||
BQ|Banque|EC000213|20250822|512000|Banque Société Générale|||BQ000098|20250822|Règlement AssurTech - FA000079|0,00|4656,00|AA081|20250822|20250822||
BQ|Banque|EC000214|20250822|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|BQ000099|20250822|Règlement TélécomPro - FA000080|3348,00|0,00|AA082|20250822|20250822||
BQ|Banque|EC000214|20250822|512000|Banque Société Générale|||BQ000099|20250822|Règlement TélécomPro - FA000080|0,00|3348,00|AA082|20250822|20250822||
BQ|Banque|EC000215|20250922|401001|Fournisseurs - Informatique+|INFO01|Informatique+|BQ000100|20250922|Règlement Informatique+ - FA000081|9120,00|0,00|AA083|20250922|20250922||
BQ|Banque|EC000215|20250922|512000|Banque Société Générale|||BQ000100|20250922|Règlement Informatique+ - FA000081|0,00|9120,00|AA083|20250922|20250922||
BQ|Banque|EC000216|20250922|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|BQ000101|20250922|Règlement BureauPlus - FA000082|816,00|0,00|AA084|20250922|20250922||
BQ|Banque|EC000216|20250922|512000|Banque Société Générale|||BQ000101|20250922|Règlement BureauPlus - FA000082|0,00|816,00|AA084|20250922|20250922||
BQ|Banque|EC000217|20250922|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|BQ000102|20250922|Règlement LogiServ - FA000083|6120,00|0,00|AA085|20250922|20250922||
BQ|Banque|EC000217|20250922|512000|Banque Société Générale|||BQ000102|20250922|Règlement LogiServ - FA000083|0,00|6120,00|AA085|20250922|20250922||
BQ|Banque|EC000218|20250922|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|BQ000103|20250922|Règlement AssurTech - FA000084|7776,00|0,00|AA086|20250922|20250922||
BQ|Banque|EC000218|20250922|512000|Banque Société Générale|||BQ000103|20250922|Règlement AssurTech - FA000084|0,00|7776,00|AA086|20250922|20250922||
BQ|Banque|EC000219|20250922|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|BQ000104|20250922|Règlement TélécomPro - FA000085|5748,00|0,00|AA087|20250922|20250922||
BQ|Banque|EC000219|20250922|512000|Banque Société Générale|||BQ000104|20250922|Règlement TélécomPro - FA000085|0,00|5748,00|AA087|20250922|20250922||
BQ|Banque|EC000220|20251022|401001|Fournisseurs - Informatique+|INFO01|Informatique+|BQ000105|20251022|Règlement Informatique+ - FA000086|17520,00|0,00|AA088|20251022|20251022||
BQ|Banque|EC000220|20251022|512000|Banque Société Générale|||BQ000105|20251022|Règlement Informatique+ - FA000086|0,00|17520,00|AA088|20251022|20251022||
BQ|Banque|EC000221|20251022|401003|Fournisseurs - BureauPlus|BURE01|BureauPlus|BQ000106|20251022|Règlement BureauPlus - FA000087|840,00|0,00|AA089|20251022|20251022||
BQ|Banque|EC000221|20251022|512000|Banque Société Générale|||BQ000106|20251022|Règlement BureauPlus - FA000087|0,00|840,00|AA089|20251022|20251022||
BQ|Banque|EC000222|20251022|401002|Fournisseurs - LogiServ|LOGI01|LogiServ|BQ000107|20251022|Règlement LogiServ - FA000088|4620,00|0,00|AA090|20251022|20251022||
BQ|Banque|EC000222|20251022|512000|Banque Société Générale|||BQ000107|20251022|Règlement LogiServ - FA000088|0,00|4620,00|AA090|20251022|20251022||
BQ|Banque|EC000223|20251022|401005|Fournisseurs - AssurTech|ASSU01|AssurTech|BQ000108|20251022|Règlement AssurTech - FA000089|4656,00|0,00|AA091|20251022|20251022||
BQ|Banque|EC000223|20251022|512000|Banque Société Générale|||BQ000108|20251022|Règlement AssurTech - FA000089|0,00|4656,00|AA091|20251022|20251022||
BQ|Banque|EC000224|20251022|401004|Fournisseurs - TélécomPro|TELE01|TélécomPro|BQ000109|20251022|Règlement TélécomPro - FA000090|7068,00|0,00|AA092|20251022|20251022||
BQ|Banque|EC000224|20251022|512000|Banque Société Générale|||BQ000109|20251022|Règlement TélécomPro - FA000090|0,00|7068,00|AA092|20251022|20251022||
BQ|Banque|EC000225|20251122|401001|Fournisseurs - Informatique+|INFO01|Informatique+|BQ000110|20251122|Règlement Informatique+ - FA000091|12360,00|0,00|AA093|20251122|20251122||
